gentau1_vis_px,gentau1_vis_py,gentau1_vis_pz,gentau1_vis_e,gentau1_vis_pt,gentau1_vis_eta,gentau1_vis_phi,gentau1_vis_m,gentau2_vis_px,gentau2_vis_py,gentau2_vis_pz,gentau2_vis_e,gentau2_vis_pt,gentau2_vis_eta,gentau2_vis_phi,gentau2_vis_m,genmet,genmet_px,genmet_py,genmet_phi,boson_mass,event_weight,class_id
-8.453453,-42.191067,40.09533,58.82482,43.029606,0.83232343,-1.7685392,1.0849928,3.3262172,38.395874,45.07936,59.321564,38.53968,0.99642164,1.4843825,1.2618537,5.744651,0.39853933,5.7308097,1.5013648,90.58368,1.0,4100.0
-7.662223,-16.700779,3.0431476,18.650501,18.374594,0.16486922,-2.0009396,0.97712475,17.880886,23.257076,-59.1272,66.01505,29.336287,-1.4505446,0.91534853,1.1591396,3.7163022,3.7070656,-0.2618507,-0.07051845,90.75099,1.0,4100.0
-20.300726,39.394962,-87.751144,98.31752,44.31797,-1.4346712,2.046619,1.4102811,5.747038,-18.767708,-128.5205,130.01233,19.627922,-2.578063,-1.2736434,0.6583393,6.394526,1.5768771,-6.1970496,-1.3216281,90.89886,1.0,4100.0
9.327053,20.691633,65.66932,69.48541,22.696644,1.7841699,1.1473068,0.7908738,4.4577928,-30.974869,14.652672,34.587345,31.293999,0.4526135,-1.4278613,1.5063995,15.53191,7.7054186,13.485798,1.0516922,89.60421,1.0,4100.0
7.000115,-19.614393,-78.64712,81.36073,20.82609,-2.0389981,-1.2279997,0.68828744,22.455605,15.534796,1.4531492,27.364305,27.305386,0.053193323,0.60520166,1.0533364,15.006432,12.569291,8.197922,0.5779331,91.2284,1.0,4100.0
-54.37707,-13.36689,-49.566525,74.79268,55.995888,-0.79781175,-2.9005535,1.2509263,6.987464,8.251019,-2.6326926,11.151819,10.812214,-0.24114843,0.8681276,0.7266655,15.22724,5.268655,14.286711,1.2174898,90.8882,1.0,4100.0
-28.87784,-3.1851666,13.026314,31.861689,29.052967,0.4345576,-3.0317388,1.1863469,1.7754688,10.21829,89.08686,89.6983,10.37139,2.847079,1.3987598,1.3232961,20.241657,-20.230667,-0.66692543,-3.1086385,87.16393,1.0,4100.0
8.424681,-9.654104,13.587765,18.676825,12.813156,0.9234817,-0.8532973,0.13946962,-8.95239,8.601959,-20.072367,23.624903,12.415272,-1.2578264,2.3761544,1.0474441,8.8305,6.5069265,-5.969726,-0.7423683,91.725044,1.0,4100.0
-16.085377,10.715856,-7.230678,20.667185,19.32793,-0.3658866,2.5539227,1.1317761,9.198754,-8.71064,43.052612,44.885624,12.668557,1.937423,-0.7581503,0.83634937,7.1215158,5.562715,-4.4465933,-0.67434853,90.374016,1.0,4100.0
7.774514,22.5775,-10.346033,26.045649,23.87858,-0.42075196,1.2391657,1.0718485,-7.946642,-11.17803,-48.68714,50.58551,13.714863,-1.9793543,-2.188811,0.5988617,12.9706545,-7.688962,-10.445944,-2.2053235,92.39534,1.0,4100.0
-4.4021783,-9.031484,1.4407997,10.182072,10.047232,0.14291565,-2.0243342,0.8073471,26.685806,24.83314,17.278847,40.34755,36.45294,0.4578404,0.74945277,0.7410338,31.066502,27.670797,14.122837,0.47192326,92.2215,1.0,4100.0
6.2097325,16.23421,-2.1155403,17.539143,17.38132,-0.12141491,1.2054586,1.017689,-6.721304,-21.271002,106.900246,109.20308,22.307655,2.2708263,-1.8768524,0.1361744,4.121036,2.5743878,3.217991,0.89605635,92.64913,1.0,4100.0
37.856102,-5.773784,162.6784,167.12695,38.293877,2.1532059,-0.15135284,0.8565736,-30.015013,2.3039677,63.934357,70.67355,30.10331,1.4976816,3.0649824,0.96950364,15.174982,14.788229,-3.4041674,-0.226253,90.19393,1.0,4100.0
-6.065586,5.085556,-34.41281,35.315826,7.9154415,-2.1757324,2.4438553,0.55839103,23.872221,-7.4424386,-60.905876,65.843445,25.005455,-1.6230837,-0.3022119,0.74876434,27.653988,-17.592186,21.336777,2.2602992,93.52987,1.0,4100.0
11.581091,17.285744,85.599106,88.096405,20.806696,2.1220012,0.98050386,0.92252725,-22.150532,-21.497452,5.3993034,31.355,30.867239,0.17404024,-2.3711557,1.0940877,1.1181462,-0.0025854055,1.1181432,1.5731086,90.88887,1.0,4100.0
-7.5390987,-9.289619,43.027042,44.672703,11.963905,1.9918729,-2.2525475,1.0903938,20.258425,4.8394737,5.6649933,21.609015,20.82845,0.26873708,0.2344923,1.0164052,11.060141,9.044848,-6.36533,-0.61323965,92.40158,1.0,4100.0
13.497068,35.3016,35.769615,52.056927,37.793835,0.84298974,1.2056098,1.4437219,-9.966087,13.737457,-27.136515,32.033714,16.97176,-1.2484117,2.1984112,1.3144559,13.9317255,-7.4670663,11.761628,2.1364594,92.264496,1.0,4100.0
-10.3717165,5.5406785,0.8670628,11.831113,11.758896,0.0736701,2.6509528,0.97560865,40.301414,-18.441225,128.99258,136.40163,44.32023,1.789747,-0.42914167,1.4262393,1.39058,-0.0945334,1.3873631,1.6388301,92.57978,1.0,4100.0
-1.1276639,-18.016462,21.149183,27.830341,18.051718,0.9976566,-1.6333055,1.1727768,-4.278261,20.489014,-13.754786,25.057358,20.930916,-0.6172108,1.7766461,0.7575316,11.033852,-3.4190567,-10.490755,-1.8858523,87.30579,1.0,4100.0
-10.826597,14.9662075,42.117996,45.997272,18.47167,1.5623311,2.1970568,0.78797024,0.9793472,-0.13941193,0.31103134,1.046318,0.98922026,0.30945787,-0.14140187,0.13958615,77.770386,77.185905,-9.516791,-0.12267786,95.89668,1.0,4100.0
38.495316,-12.636617,-31.539726,51.351475,40.516335,-0.7157478,-0.31718102,0.80388224,-40.001743,2.8033843,-41.343163,57.603745,40.099857,-0.90312856,3.0716255,0.96739894,8.807227,-8.762903,0.88248193,3.0412245,91.676346,1.0,4100.0
18.78473,-16.618244,-29.57509,38.78645,25.080513,-1.0025927,-0.72427934,0.8188603,-20.409157,21.873621,-46.3164,55.15108,29.916367,-1.2212036,2.3215733,1.2016603,8.894956,6.385338,-6.1925516,-0.770072,88.68617,1.0,4100.0
16.605553,-31.396187,-34.256348,49.35583,35.51711,-0.8560492,-1.0842942,1.017736,-11.749062,22.3229,-20.649136,32.6096,25.226025,-0.74709934,2.0552802,0.80428165,3.4178224,-1.8172246,2.8946855,2.131392,90.632706,1.0,4100.0
-5.2347784,-3.5897262,4.9481063,8.180043,-1.0,0.716622,-2.5404975,1.4629805,-24.897917,-103.600235,-184.48615,213.04645,-1.0,-1.3166577,-1.8066503,0.8580482,44.557343,-1.5485404,44.530426,1.6055572,91.36865,1.0,4100.0
16.902794,7.2216763,-7.7180243,19.992645,18.380888,-0.40844247,0.40377274,1.5102701,-20.202244,-18.417868,21.422955,34.739136,27.337675,0.71984386,-2.402365,0.7183775,2.2025719,0.17824611,-2.1953475,-1.4897814,58.981514,1.0,4100.0
-17.84598,-10.277613,20.79795,29.288815,20.593891,0.8883628,-2.6190774,1.0823995,25.385824,8.164425,-0.41812122,26.681541,26.66642,-0.015679048,0.31116593,0.7949365,7.408968,-5.025646,-5.443867,-2.3162692,87.712906,1.0,4100.0
-23.377802,-16.504139,37.24687,46.9783,28.616573,1.0794164,-2.526868,0.8503476,9.197657,4.439371,-3.209158,10.74642,10.212977,-0.30926976,0.4496823,0.9391181,19.32774,18.009699,7.015145,0.3714397,90.36788,1.0,4100.0
-3.3932462,3.4854894,-20.255539,20.831923,4.864438,-2.1337404,2.3427854,0.13922228,3.7415988,-4.01213,21.612247,22.298105,5.48605,2.0799315,-0.8202745,0.13967605,0.7176893,0.14212231,-0.7034765,-1.371451,79.38152,1.0,4100.0
-3.3247008,19.281046,-34.88796,40.00002,19.565592,-1.3422177,1.7415508,0.1396731,-3.4382854,-28.613056,-174.0733,176.44582,28.818897,-2.4983752,-1.6903878,1.0403427,25.810482,-6.92445,24.864292,1.842404,91.23228,1.0,4100.0
-14.093689,-7.1504536,-16.505022,22.851616,15.80383,-0.91240144,-2.6720812,0.13979203,12.028566,7.9433565,-61.407303,63.08394,14.414691,-2.1559274,0.5836337,0.9711558,4.1136327,3.1796043,2.6099982,0.6873295,91.44995,1.0,4100.0
22.92563,5.3563895,-65.84834,69.93559,23.543055,-1.7521968,0.22952461,0.8410777,-12.524544,-5.4639254,-11.506493,17.87052,13.664504,-0.76518476,-2.7302256,0.48726073,8.806305,-5.081798,-7.192102,-2.185925,89.878456,1.0,4100.0
-8.356775,16.82319,28.461113,34.11324,18.784447,1.2031335,2.0318336,0.90703076,4.3721805,-11.054791,-20.112278,23.38184,11.887993,-1.2966627,-1.1941744,0.9393234,8.048204,2.2638726,-7.7232423,-1.2856591,89.964966,1.0,4100.0
-23.46389,-7.5146914,-5.799515,25.356232,24.63787,-0.23326896,-2.8316483,1.509765,6.9906597,12.922049,-39.032234,41.705917,14.691789,-1.7039195,1.0748992,0.139908,25.835215,10.0460205,23.802011,1.1714134,89.52602,1.0,4100.0
12.195652,0.96584654,-1.1665745,12.290127,12.233838,-0.09521246,0.07903102,0.13976166,-38.73507,-6.933724,7.6099243,40.089645,39.350758,0.19220144,-2.964465,0.88690466,29.193321,28.863306,4.377162,0.15050465,92.13806,1.0,4100.0
-11.571265,12.027118,36.008118,39.695427,16.68969,1.5119345,2.3368797,0.7724259,28.012491,-19.378443,3.7125793,34.279926,34.062057,0.10877991,-0.60518694,1.0518526,12.176763,-7.056799,9.923464,2.1889482,87.058334,1.0,4100.0
3.9029312,11.140301,-37.02423,38.860672,11.804201,-1.860759,1.2338156,0.13775787,13.794968,-33.901142,-154.06387,158.35466,36.60039,-2.1442754,-1.1843408,0.96578026,42.653652,13.182467,40.56546,1.2565936,89.502266,1.0,4100.0
-8.24795,19.41064,78.23427,81.03722,21.09032,2.0217328,1.9725983,1.2759477,7.9915113,-21.217506,25.28239,33.975628,22.672602,0.96047133,-1.2105825,1.047466,23.609423,9.24755,-21.722975,-1.1683298,88.280075,1.0,4100.0
1.8237696,12.439829,5.5065117,13.742617,12.572807,0.4250546,1.4252261,0.6799733,-1.8398271,-17.649757,-24.36528,30.142746,17.745392,-1.1222162,-1.6746621,0.13913478,8.554724,0.051953148,8.554566,1.5647233,90.5549,1.0,4100.0
-0.8144735,9.042591,-30.289448,31.641535,9.079197,-1.9197018,1.6606247,1.1420407,1.0322678,-10.4460945,32.90465,34.55859,10.496974,1.8601968,-1.4722975,1.1804962,0.09584179,-0.040481154,0.08687303,2.00686,87.40363,1.0,4100.0
9.841579,28.18328,-16.574358,34.162304,29.852203,-0.5300439,1.234835,1.0952882,-2.2085743,-6.2753906,-3.5309258,7.5329437,6.6526933,-0.5085462,-1.9092003,0.1395586,11.975362,-5.30234,-10.737527,-2.0294828,91.743996,1.0,4100.0
-10.814007,1.6025333,-50.59146,51.76587,10.932102,-2.2367003,2.9944727,0.83570755,29.277008,-10.315698,-151.66425,154.81432,31.041212,-2.2898123,-0.3387651,1.3682694,19.15084,-19.04219,2.0370834,3.0350206,87.51598,1.0,4100.0
-0.2947018,7.5829735,20.454453,21.82917,7.588698,1.7174473,1.6096404,0.734649,5.3561187,-4.5164614,-8.160335,10.78154,7.0061707,-0.9932,-0.70055294,0.7510738,19.078672,4.6561093,18.501795,1.3242586,92.81635,1.0,4100.0
-38.19066,19.425022,76.011185,87.261185,42.846912,1.3377527,2.6710627,0.9778901,21.446756,4.6846786,16.621147,27.545473,21.952438,0.69885224,0.21505512,0.76222295,16.370466,15.188403,6.1077476,0.38234323,91.964584,1.0,4100.0
-11.062857,-21.902567,29.96282,38.733612,24.537914,1.0294002,-2.0385108,0.64255947,-3.5699062,38.774452,140.68825,145.97911,38.938442,1.9963343,1.662606,0.7178829,13.023155,-7.7171006,-10.490421,-2.205039,84.9923,1.0,4100.0
0.20974459,41.508106,-123.96533,130.73581,41.508636,-1.8141671,1.5657433,1.2171355,30.157269,-20.765146,-51.951164,63.557808,36.614918,-1.1488912,-0.6030081,0.1390596,8.547128,4.6201715,7.1907864,0.99970263,88.37403,1.0,4100.0
32.17688,13.766377,-12.446194,37.155212,34.998066,-0.34852624,0.40426898,0.8586758,-29.250694,-12.191359,-12.288034,34.004547,31.689625,-0.37864885,-2.7466977,1.0397573,7.5062284,-7.249476,-1.9464235,-2.8792872,91.27338,1.0,4100.0
0.58238506,-0.46513367,0.8361311,1.1287689,0.74533325,0.96494645,-0.67392963,0.13957928,-18.683477,21.888487,-74.142006,79.53651,28.778086,-1.6752143,2.2773626,0.91687715,20.738474,11.560913,-17.21713,-0.9794707,90.124504,1.0,4100.0
17.578564,-20.113,134.1291,136.76587,26.712145,2.3166027,-0.8525386,0.8646108,-8.506082,18.565477,3.6904716,20.761662,20.421322,0.17974712,2.0004208,0.6297893,4.976914,-1.1806542,4.834845,1.8103058,91.83694,1.0,4100.0
3.7131977,15.340183,-91.5343,92.88802,15.783189,-2.458267,1.3333074,0.7398844,26.26739,-42.604626,-59.481075,77.751564,50.051273,-1.0085276,-1.0183048,1.4756421,10.28122,4.7476945,9.119369,1.0907918,90.58624,1.0,4100.0
-24.637901,-10.817947,16.039387,31.33419,26.908255,0.5654579,-2.727859,0.71790826,6.6681194,-2.8182554,38.530563,39.21505,7.239225,2.3737953,-0.39987528,0.89968526,15.16852,-7.5266323,-13.169427,-2.0900137,88.41008,1.0,4100.0
32.845993,-23.033655,-73.021675,83.31927,40.117435,-1.3602079,-0.6115726,0.7257643,-16.990818,12.041448,-14.495734,25.397419,20.82509,-0.6494446,2.5250494,1.1037309,17.224377,-14.31185,9.583846,2.5515316,90.71662,1.0,4100.0
7.1040616,27.503235,-21.462599,35.609295,28.405909,-0.6975957,1.3180221,0.69506556,-8.786869,-31.328228,-2.516755,32.65816,32.537163,-0.07727325,-1.8442479,1.2467948,2.398112,-0.8870989,2.228003,1.9497144,95.28436,1.0,4100.0
22.633678,18.341303,60.85785,67.48041,29.132229,1.4827527,0.6810228,1.1139278,-26.520763,-12.568344,160.05966,162.72809,29.348154,2.3977652,-2.6990376,0.1456916,13.281178,9.451697,9.330334,0.77893656,91.97758,1.0,4100.0
-24.351902,-15.380554,12.921297,31.599962,28.802372,0.43479016,-2.5782645,1.4216597,26.715286,-21.985064,-48.664185,59.724716,34.598404,-1.1417799,-0.68857276,1.3376564,5.881348,-0.6379472,-5.846647,-1.6794797,89.91328,1.0,4100.0
1.7673428,-26.392328,-36.170242,44.82865,26.451437,-1.1188987,-1.5039319,1.2818223,-5.8302045,31.161236,-2.7528543,31.836113,31.701954,-0.08672672,1.7557559,0.9726155,5.5520577,-3.5012732,4.308878,2.2531562,110.82824,1.0,4100.0
28.369396,8.234274,38.68538,48.69533,29.540241,1.08428,0.28248987,1.4320818,-23.883572,-5.740653,131.6108,133.8869,24.563797,2.3803196,-2.9057074,0.95983464,4.396268,-4.3093457,-0.86989194,-2.9424076,91.13237,1.0,4100.0
-1.1072191,-11.452099,-10.383751,15.522369,11.505499,-0.81072646,-1.6671793,0.86323005,-2.8036613,7.210102,27.520466,28.604568,7.7360253,1.9813826,1.9416554,0.9996041,7.9228463,-5.634574,5.5698357,2.3619723,89.2024,1.0,4100.0
-5.2770023,-11.946281,25.521568,28.669327,13.059877,1.422962,-1.9867496,0.13948484,6.6764784,20.582548,43.778584,48.850815,21.638315,1.4539618,1.2571292,1.2732168,47.966915,-18.674398,-44.182484,-1.9706877,92.91982,1.0,4100.0
6.9670396,1.3557451,37.7703,38.43892,7.097724,2.3736098,0.19219226,0.7596804,-12.583014,7.330529,-17.216972,22.589647,14.562585,-1.0045758,2.6140854,1.3413202,4.15227,3.6001904,2.0688095,0.5215629,90.66957,1.0,4100.0
1.58162,-28.276497,-121.79013,125.041985,28.320696,-2.1651058,-1.5149205,0.77471864,4.59636,24.019058,-56.744003,61.789513,24.454891,-1.5783641,1.3817191,0.14239469,14.397426,2.2696667,14.217401,1.412492,90.73235,1.0,4100.0
-8.601589,-12.639784,21.935337,26.74849,15.288933,1.1579982,-2.1683266,0.7557771,18.896261,25.394495,14.511827,34.841496,31.65358,0.4437502,0.9310764,1.1779679,15.809279,-9.6536875,-12.51957,-2.2276576,92.114815,1.0,4100.0
1.6846721,16.557306,22.86071,28.295635,16.642792,1.122547,1.4693973,1.0239105,-2.5783234,-11.583494,42.971237,44.589005,11.866975,1.9984618,-1.7898118,0.9094008,6.0394816,-2.3252947,5.5738983,1.9660211,91.12974,1.0,4100.0
18.497213,-21.829018,-67.04964,72.89943,28.612112,-1.5874474,-0.8678322,0.14170946,-28.807526,30.76016,-53.083073,67.78357,42.143337,-1.0535661,2.323426,0.85945606,17.812902,11.778961,-13.362468,-0.848299,92.23429,1.0,4100.0
-11.838474,-7.0847607,-29.210938,32.305443,13.796496,-1.4948839,-2.602312,0.13949446,36.22201,17.489649,-113.60051,120.51532,40.2234,-1.7613503,0.44983038,0.97189677,21.80159,-18.512516,-11.515036,-2.5851438,89.57968,1.0,4100.0
-24.048296,34.37545,18.729763,45.95118,41.95226,0.43281403,2.1812387,0.8454368,16.531038,-27.114094,12.920115,34.292625,31.75609,0.39639223,-1.0232865,0.77811736,0.57800615,0.1993044,-0.5425577,-1.2187561,112.362434,1.0,4100.0
16.292532,40.662838,168.52322,174.12405,43.8054,2.056943,1.1897093,0.44293252,-9.080157,-31.639343,76.79584,83.563446,32.91652,1.5833768,-1.8502744,1.3234706,7.2693686,-1.5182285,-7.109058,-1.7811981,91.66784,1.0,4100.0
-7.407609,-44.440678,11.283495,46.445484,45.053818,0.24789797,-1.7359631,0.13871002,-13.746628,15.789721,15.508331,26.054037,20.935259,0.68575144,2.2871323,0.13949396,23.036009,-15.635735,16.9169,2.316858,87.74185,1.0,4100.0
22.58776,20.356667,178.16142,180.7402,30.40725,2.4683602,0.7334918,0.9632882,-29.319254,-10.921117,78.09279,84.137405,31.287209,1.6457436,-2.7850246,1.3152555,5.525757,-5.4653254,0.8149882,2.9935637,93.89859,1.0,4100.0
18.101616,-35.30303,1.2462803,39.71016,39.67332,0.0314084,-1.0970011,1.1710018,-7.17809,33.76337,-4.2507663,34.79777,34.517967,-0.12283733,1.7802774,1.1513984,2.8165245,2.8057337,0.24631058,0.08756381,92.120575,1.0,4100.0
-16.278898,-6.240061,-3.2079458,17.74643,17.4339,-0.18298335,-2.775546,0.8390202,32.527634,12.323904,-33.043423,47.984604,34.783985,-0.8455443,0.3621635,0.8537349,20.402662,-18.80495,-7.9146986,-2.7432137,91.25742,1.0,4100.0
-2.4048529,5.885293,13.191851,14.667791,6.3576717,1.4766603,1.9587122,0.83617496,-23.741383,-52.483356,-30.750124,65.30621,57.603436,-0.51125896,-1.9956113,1.0841709,7.167716,-4.892592,5.238196,2.3220935,90.67144,1.0,4100.0
-42.017963,46.83037,-335.25888,341.112,62.91735,-2.374919,2.302083,0.5349787,40.62281,29.47066,-280.00104,284.46555,50.186974,-2.4201214,0.62761664,1.1546124,9.225313,-2.4330122,8.8987,1.8376857,93.27547,1.0,4100.0
21.541672,-13.29991,-0.11800343,25.33578,25.31662,-0.0046610883,-0.5531182,0.9780416,-14.746878,6.92085,21.57254,27.054169,16.290136,1.0931624,2.7027974,1.0885711,13.727164,-13.057292,4.2358203,2.8279011,92.096855,1.0,4100.0
-2.7436132,13.489789,35.726547,38.300247,13.765966,1.6820477,1.7714441,1.0104138,-0.8589,-5.0337563,-6.451167,8.249977,5.106507,-1.0558888,-1.7397969,0.606757,3.2743554,-3.2140677,0.62543786,2.9494007,89.07606,1.0,4100.0
-1.8996301,8.370919,14.06109,16.49211,8.583757,1.2690073,1.793949,0.77105176,0.49403024,-12.398435,-28.392872,30.991955,12.408274,-1.5655718,-1.5309712,0.6171247,11.007194,-3.906865,10.290516,1.9336435,91.75919,1.0,4100.0
-0.6510236,7.8279743,-16.765533,18.526726,7.854999,-1.5021651,1.6537716,0.6748646,-33.447838,-36.632835,-97.80125,109.66594,49.60567,-1.4308501,-2.3107781,0.90106624,20.484182,-20.390192,1.9600519,3.04576,88.77255,1.0,4100.0
9.873976,-0.19518703,6.7193813,11.953337,9.875905,0.63652027,-0.019765252,0.4457331,-23.268923,-0.21288234,132.85986,134.88235,23.269897,2.442864,-3.1324441,0.13513206,18.539404,18.483002,-1.4450431,-0.07802356,88.56448,1.0,4100.0
23.5504,8.016893,44.85466,51.30855,24.877539,1.3519057,0.32810986,1.3172132,-24.826256,-14.868462,50.987587,58.641247,28.938108,1.3318129,-2.6019819,1.283617,4.928762,-2.1433558,-4.438324,-2.0206869,90.8084,1.0,4100.0
-20.05553,-36.830135,33.559845,53.711876,41.936657,0.73286414,-2.069439,0.13872555,-0.07148692,27.301136,98.70043,102.42022,27.30123,1.996906,1.5734148,1.664021,8.038137,-4.1496363,-6.884197,-2.1132553,88.54724,1.0,4100.0
-8.381269,10.140352,-16.344723,20.988697,13.155699,-1.0428405,2.261504,0.5504733,8.871108,-34.425568,-8.376919,36.543274,35.550194,-0.23350853,-1.3185936,1.1924077,34.935265,-24.2056,25.190508,2.3362582,90.57886,1.0,4100.0
7.466838,24.691261,-3.8494158,26.092615,25.795582,-0.14867933,1.2771317,0.7710449,-4.560198,-35.409615,48.19132,59.98002,35.70205,1.108465,-1.6988755,0.7504968,10.133088,2.2256262,9.88565,1.3493514,90.648575,1.0,4100.0
-27.038536,-24.942062,100.20347,106.7507,36.785717,1.7273473,-2.3965044,1.337305,26.699757,19.91723,25.677162,42.072,33.310253,0.70974267,0.64091724,1.0785778,3.843086,3.3533964,1.8772435,0.51033884,85.97687,1.0,4100.0
20.940348,18.570171,35.45625,45.184624,27.98838,1.0580577,0.72548145,1.0747957,-23.882599,-23.715544,31.85554,46.357937,33.657177,0.84301186,-2.3597043,1.2154752,2.559283,2.147307,1.3924809,0.5753044,114.90067,1.0,4100.0
3.717391,-16.191895,-30.068016,34.362724,16.61314,-1.3552355,-1.3451236,0.84545124,14.249274,26.797787,-38.418686,48.97924,30.35067,-1.0574418,1.0820856,1.3443866,43.105145,14.477131,-40.601307,-1.2282822,91.53959,1.0,4100.0
19.589045,11.078171,4.4977517,22.95007,22.50459,0.19855215,0.51468736,0.13921675,-22.073528,-15.2063675,19.889729,33.386513,26.80437,0.68676144,-2.538358,0.7639823,2.8479753,-1.023807,-2.6575894,-1.9385133,88.0423,1.0,4100.0
22.271833,-12.19257,-33.49753,42.050587,25.390812,-1.0901504,-0.5008783,1.214034,-21.569265,37.325287,-122.41382,129.78484,43.109283,-1.7664703,2.094787,0.7419126,1.8514982,1.091674,1.4954243,0.94021237,74.519714,1.0,4100.0
-0.65606093,21.909246,-3.2252736,22.168865,21.919067,-0.14661878,1.6007318,0.7814722,8.574502,-30.536085,-58.975674,66.97366,31.717102,-1.3789426,-1.2970469,1.1691514,7.805357,0.6506498,7.7781906,1.4873401,92.39976,1.0,4100.0
-7.2557125,8.104385,2.5423498,11.201595,10.877795,0.23164208,2.300999,0.8281114,17.63675,-19.14619,-30.63136,40.22396,26.031357,-1.0009774,-0.8264116,1.4336413,13.904596,-10.217366,9.430972,2.3961966,92.68766,1.0,4100.0
5.9460497,-18.483707,26.28762,32.68121,19.416563,1.1108774,-1.2595599,0.139705,-7.151222,11.48645,-10.815533,17.334072,13.530651,-0.7321495,2.127653,0.64481884,9.944548,-6.8510323,7.208147,2.330799,91.48305,1.0,4100.0
15.432449,-35.523792,13.038992,40.867287,38.73113,0.3305989,-1.1609691,0.13964449,-26.600319,33.224365,25.188839,49.47427,42.560963,0.56180626,2.2459195,1.3380432,5.936387,-3.6470494,4.6839857,2.2323647,93.13504,1.0,4100.0
4.3744864,16.85529,13.795835,22.251947,17.413698,0.7265975,1.3168668,1.2598405,-6.7239456,-16.963467,92.66276,94.44881,18.247484,2.3276434,-1.9481764,1.104426,2.898227,-2.1338532,1.9612216,2.3983254,91.053795,1.0,4100.0
16.507565,-5.813351,16.979254,24.41173,17.501278,0.8601241,-0.33860034,1.1587731,-21.084084,3.2434602,-38.569733,44.091274,21.332104,-1.3543485,2.9889548,1.16515,10.161327,7.5642514,-6.784886,-0.73113704,97.559586,1.0,4100.0
0.49768925,2.584526,-10.776779,11.094406,2.6320086,-2.1173828,1.3805599,0.13931403,-17.839788,-26.92687,0.4576833,32.330727,32.300377,0.014169122,-2.155928,1.3236358,20.07563,7.5618534,18.597025,1.1845993,94.70813,1.0,4100.0
21.408562,29.006813,19.677916,41.079723,36.051655,0.52181953,0.93498534,0.7756238,-1.925435,-28.819702,4.5389724,29.248335,28.88395,0.15650545,-1.6375068,0.76176876,30.952446,18.360521,24.918772,0.93578726,91.382866,1.0,4100.0
5.5669947,-10.359413,0.38060617,11.778263,11.760479,0.032357506,-1.0776898,0.52321124,-17.065601,20.395267,-12.710591,29.500076,26.593264,-0.4614148,2.2675436,1.2221639,14.245188,5.021836,-13.330662,-1.2105246,89.54273,1.0,4100.0
17.154202,8.682462,-9.126277,21.31165,19.22633,-0.4584474,0.46854913,1.1161067,-12.194919,-2.5687382,19.690702,23.314508,12.4625225,1.2383319,-2.9339876,0.72669435,14.581353,10.558512,10.056524,0.7610524,94.43626,1.0,4100.0
-10.76935,-0.09427738,2.54744,11.08873,10.769763,0.23438439,-3.1328387,0.69475913,13.1667595,-4.6811233,-30.27863,33.348034,13.974135,-1.5158198,-0.34158912,0.13965109,10.758886,-7.8311563,-7.3774405,-2.3860185,89.70708,1.0,4100.0
-0.4688235,15.614336,46.194572,48.764587,15.621372,1.8048048,1.6008126,0.13847809,9.416595,-14.700188,9.199557,19.746933,17.4576,0.50519973,-1.0010742,0.7360161,13.044678,12.911638,-1.8582819,-0.14294145,95.37801,1.0,4100.0
-17.794434,-20.468525,152.60892,155.00461,27.12199,2.4284852,-2.2864208,1.159547,23.969223,27.895977,84.65053,92.29841,36.779194,1.5709113,0.8609648,0.7583825,12.366026,-7.925779,-9.492135,-2.2665079,92.67669,1.0,4100.0
19.07864,7.3732767,47.175823,51.43228,20.453844,1.5728484,0.3687864,1.1668637,-24.784447,-10.418169,118.60125,121.6179,26.88507,2.1899488,-2.7436662,1.3599283,9.050744,8.737887,2.3590872,0.26369664,92.35521,1.0,4100.0
-9.073182,-21.700783,93.84288,96.75678,23.521194,2.0922153,-1.9668114,1.4636208,10.916308,20.991346,-5.87731,24.39538,23.660145,-0.24591927,1.0912467,0.8884733,0.4767855,-0.14386894,-0.4545615,-1.8773216,89.76572,1.0,4100.0
29.503334,8.07235,10.785937,32.46567,30.587736,0.34569624,0.26707166,1.4400826,-24.933481,-13.824236,-45.449646,53.6576,28.509438,-1.2459035,-2.6353433,0.82448506,1.8658988,1.4929986,-1.1191666,-0.6432514,89.85374,1.0,4100.0
-23.803352,-9.544634,24.00611,35.14419,25.645655,0.8354377,-2.760243,1.0589209,25.780563,15.332759,56.3337,63.832222,29.995516,1.3877385,0.53654367,1.1558806,4.6413207,2.9897184,3.5501328,0.87088156,90.636284,1.0,4100.0
26.621923,1.2503698,-0.9067611,26.67644,26.65127,-0.034016624,0.04693318,0.7210857,-27.221941,-10.911953,-36.371964,46.729393,29.327543,-1.0414551,-2.7603526,0.7820822,6.938459,5.695935,-3.9621382,-0.6077723,97.16247,1.0,4100.0
19.96866,-16.526773,-73.487404,77.924965,25.92068,-1.764965,-0.6913662,0.14138882,-22.308247,15.281706,-95.80319,99.54878,27.040495,-1.977454,2.540988,0.7211396,6.1491985,5.06999,-3.4796326,-0.60148525,94.08158,1.0,4100.0
0.47233868,-2.9703827,5.3900986,6.1740494,3.007703,1.3465967,-1.4131006,0.13944873,-1.161169,16.730625,53.974945,56.526352,16.770872,1.88533,1.640089,0.8195338,11.788068,3.5399718,-11.243982,-1.2657878,94.755585,1.0,4100.0
